,ID,Name,Club,Year,Overall
26964,255860,Julio Martínez,Málaga CF,2020,60
26965,255860,Julio Martínez,Málaga CF,2021,60
26966,255860,Julio Martínez,Málaga CF,2022,65
26967,255860,Julio Martínez,Granada CF,2023,65
26968,248231,H. López Muñoz,River Plate,2020,63
26969,248231,H. López Muñoz,River Plate,2021,63
26970,248231,H. López Muñoz,Club Atlético Central Córdoba,2022,63
26971,248231,H. López Muñoz,Club Atlético Central Córdoba,2023,64
26972,255760,B. Wdowik,Jagiellonia Białystok,2020,54
26973,255760,B. Wdowik,Jagiellonia Białystok,2021,57
26974,255760,B. Wdowik,Jagiellonia Białystok,2022,63
26975,255760,B. Wdowik,Jagiellonia Białystok,2023,63
26976,251335,W. Coulibaly,Le Havre AC,2020,62
26977,251335,W. Coulibaly,Le Havre AC,2021,63
26978,251335,W. Coulibaly,Parma,2022,66
26979,251335,W. Coulibaly,Parma,2023,63
26980,255839,J. Antiste,Toulouse Football Club,2020,63
26981,255839,J. Antiste,Toulouse Football Club,2021,64
26982,255839,J. Antiste,Spezia,2022,68
26983,255839,J. Antiste,Spezia,2023,68
26984,254849,Y. Badji,Club Brugge KV,2020,61
26985,254849,Y. Badji,Club Brugge KV,2021,65
26986,254849,Y. Badji,Stade Brestois 29,2022,67
26987,254849,Y. Badji,Royal Charleroi S.C.,2023,67
26988,240580,B. Folami,Stevenage,2020,57
26989,240580,B. Folami,Ipswich Town,2021,56
26990,240580,B. Folami,Melbourne Victory,2022,58
26991,240580,B. Folami,Melbourne Victory,2023,66
26992,254290,S. Theler,FC Sion,2020,52
26993,254290,S. Theler,FC Sion,2021,55
26994,254290,S. Theler,FC Sion,2022,62
26995,254290,S. Theler,FC Sion,2023,62
26996,253377,G. Sepúlveda,Guadalajara,2020,66
26997,253377,G. Sepúlveda,Guadalajara,2021,66
26998,253377,G. Sepúlveda,Club Deportivo Guadalajara,2022,69
26999,253377,G. Sepúlveda,Club Deportivo Guadalajara,2023,70
27000,255190,Moreno,Rayo Vallecano,2020,61
27001,255190,Moreno,Rayo Vallecano,2021,61
27002,255190,Moreno,Rayo Vallecano,2022,64
27003,255190,Moreno,Rayo Vallecano,2023,64
27004,252209,M. Rosołek,Legia Warszawa,2020,56
27005,252209,M. Rosołek,Legia Warszawa,2021,60
27006,252209,M. Rosołek,Legia Warszawa,2022,61
27007,252209,M. Rosołek,Legia Warszawa,2023,65
27008,252929,Borja Sainz,Deportivo Alavés,2020,66
27009,252929,Borja Sainz,Deportivo Alavés,2021,65
27010,252929,Borja Sainz,Real Zaragoza,2022,65
27011,252929,Borja Sainz,GZT Giresunspor,2023,66
27012,230830,Ian González,Atlético de San Luis,2020,63
27013,230830,Ian González,Club Necaxa,2021,62
27014,230830,Ian González,Deportivo Toluca,2022,66
27015,230830,Ian González,Deportivo Toluca,2023,68
27016,243818,M. Sangare,Newcastle United,2020,57
27017,243818,M. Sangare,Accrington Stanley,2021,56
27018,243818,M. Sangare,Newcastle United,2022,58
27019,243818,M. Sangare,Accrington Stanley,2023,56
27020,252095,Riccieli,Famalicão,2020,70
27021,252095,Riccieli,Famalicão,2021,69
27022,252095,Riccieli,Futebol Clube de Famalicão,2022,69
27023,252095,Riccieli,Futebol Clube de Famalicão,2023,71
27024,256059,Alkain,Real Sociedad,2020,60
27025,256059,Alkain,Real Sociedad,2021,59
27026,256059,Alkain,Real Sociedad B,2022,64
27027,256059,Alkain,Deportivo Alavés,2023,66
27028,25798,R. Santa Cruz,Olimpia Asunción,2020,74
27029,25798,R. Santa Cruz,Olimpia Asunción,2021,73
27030,25798,R. Santa Cruz,Club Olimpia,2022,71
27031,25798,R. Santa Cruz,Club Libertad,2023,71
27032,231503,B. Sambou,Fortuna Sittard,2020,63
27033,231503,B. Sambou,Fortuna Sittard,2021,63
27034,231503,B. Sambou,Fortuna Sittard,2022,62
27035,231503,B. Sambou,Crewe Alexandra,2023,61
27036,248602,J. Greaves,Cheltenham Town,2020,62
27037,248602,J. Greaves,Hull City,2021,61
27038,248602,J. Greaves,Hull City,2022,67
27039,248602,J. Greaves,Hull City,2023,69
27040,254143,N. Pijnaker,Manchester United,2020,60
27041,254143,N. Pijnaker,Rio Ave FC,2021,60
27042,254143,N. Pijnaker,AC Milan,2022,64
27043,254143,N. Pijnaker,Sligo Rovers,2023,65
27044,218976,M. Caicedo,LDU Quito,2020,65
27045,218976,M. Caicedo,LDU Quito,2021,65
27046,218976,M. Caicedo,Guayaquil City FC,2022,66
27047,218976,M. Caicedo,CS Emelec,2023,65
27048,253378,Tomás Ribeiro,Os Belenenses,2020,70
27049,253378,Tomás Ribeiro,Os Belenenses,2021,69
27050,253378,Tomás Ribeiro,Belenenses SAD,2022,71
27051,253378,Tomás Ribeiro,Grasshopper Club Zürich,2023,69
27052,255106,L. Badé,Le Havre AC,2020,63
27053,255106,L. Badé,Racing Club de Lens,2021,62
27054,255106,L. Badé,Stade Rennais FC,2022,74
27055,255106,L. Badé,Stade Rennais FC,2023,73
27056,253943,R. Boyce,Derry City,2020,50
27057,253943,R. Boyce,Derry City,2021,51
27058,253943,R. Boyce,Derry City,2022,59
27059,253943,R. Boyce,Derry City,2023,60
27060,253693,C. Noß,Borussia Mönchengladbach,2020,63
27061,253693,C. Noß,Borussia Mönchengladbach,2021,63
27062,253693,C. Noß,Borussia Mönchengladbach,2022,62
27063,253693,C. Noß,Borussia Mönchengladbach,2023,63
27064,243390,I. Poveda,Leeds United,2020,61
27065,243390,I. Poveda,Leeds United,2021,62
27066,243390,I. Poveda,Blackburn Rovers,2022,69
27067,243390,I. Poveda,Leeds United,2023,69
27068,254798,A. Dionkou,Manchester City,2020,62
27069,254798,A. Dionkou,Manchester City,2021,62
27070,254798,A. Dionkou,Manchester City,2022,62
27071,254798,A. Dionkou,FC Barcelona,2023,62
27072,240944,M. Estrada,Deportivo Toluca,2020,69
27073,240944,M. Estrada,Deportivo Toluca,2021,68
27074,240944,M. Estrada,Deportivo Toluca,2022,70
27075,240944,M. Estrada,D.C. United,2023,68
27076,240277,M. Gabbia,Milan,2020,62
27077,240277,M. Gabbia,Milan,2021,63
27078,240277,M. Gabbia,AC Milan,2022,68
27079,240277,M. Gabbia,AC Milan,2023,70
27080,251018,T. Sinclair,Mansfield Town,2020,58
27081,251018,T. Sinclair,Mansfield Town,2021,58
27082,251018,T. Sinclair,Mansfield Town,2022,58
27083,251018,T. Sinclair,Rochdale,2023,60
27084,248356,T. Ballo,Chelsea,2020,56
27085,248356,T. Ballo,Chelsea,2021,56
27086,248356,T. Ballo,SK Rapid Wien,2022,59
27087,248356,T. Ballo,RZ Pellets Wolfsberger AC,2023,64
27088,252796,M. Whittaker,Derby County,2020,60
27089,252796,M. Whittaker,Derby County,2021,60
27090,252796,M. Whittaker,Swansea City,2022,61
27091,252796,M. Whittaker,Plymouth Argyle,2023,61
27092,245174,B. Anderson,Aberdeen,2020,62
27093,245174,B. Anderson,Aberdeen,2021,61
27094,245174,B. Anderson,Livingston FC,2022,61
27095,245174,B. Anderson,Livingston FC,2023,65
27096,255635,A. Athanasakopoulos,Panathinaikos FC,2020,61
27097,255635,A. Athanasakopoulos,Panathinaikos FC,2021,60
27098,255635,A. Athanasakopoulos,Panathinaikos FC,2022,62
27099,255635,A. Athanasakopoulos,Panathinaikos FC,2023,62
27100,254905,I. Vassilev,Aston Villa,2020,60
27101,254905,I. Vassilev,Burton Albion,2021,62
27102,254905,I. Vassilev,Inter Miami CF,2022,61
27103,254905,I. Vassilev,Inter Miami CF,2023,62
27104,255310,L. Owusu,Vancouver Whitecaps FC,2020,63
27105,255310,L. Owusu,Vancouver Whitecaps FC,2021,62
27106,255310,L. Owusu,Vancouver Whitecaps FC,2022,65
27107,255310,L. Owusu,Vancouver Whitecaps FC,2023,65
27108,255043,D. Dike,Orlando City SC,2020,61
27109,255043,D. Dike,Orlando City SC,2021,63
27110,255043,D. Dike,Orlando City Soccer Club,2022,68
27111,255043,D. Dike,West Bromwich Albion,2023,71
27112,251446,E. Mihaj,PAOK,2020,65
27113,251446,E. Mihaj,PAOK,2021,64
27114,251446,E. Mihaj,PAOK,2022,65
27115,251446,E. Mihaj,PAOK,2023,67
27116,253602,A. Fuentes,Alianza Lima,2020,68
27117,253602,A. Fuentes,CF Fuenlabrada,2021,68
27118,253602,A. Fuentes,CF Fuenlabrada,2022,69
27119,253602,A. Fuentes,Club Alianza Lima,2023,65
27120,255144,R. Orihuela,Nacional de Montevideo,2020,61
27121,255144,R. Orihuela,Nacional de Montevideo,2021,62
27122,255144,R. Orihuela,Club Nacional de Football,2022,65
27123,255144,R. Orihuela,Montevideo City Torque,2023,65
27124,256040,H. Haugen,Viking FK,2020,52
27125,256040,H. Haugen,Viking FK,2021,58
27126,256040,H. Haugen,Viking FK,2022,58
27127,256040,H. Haugen,Viking FK,2023,60
27128,247122,D. Sikan,Shakhtar Donetsk,2020,63
27129,247122,D. Sikan,Shakhtar Donetsk,2021,64
27130,247122,D. Sikan,Shakhtar Donetsk,2022,65
27131,247122,D. Sikan,Shakhtar Donetsk,2023,65
27132,243696,J. Nolan,Walsall,2020,54
27133,243696,J. Nolan,Walsall,2021,55
27134,243696,J. Nolan,Accrington Stanley,2022,56
27135,243696,J. Nolan,Accrington Stanley,2023,56
27136,255362,A. Goransch,Club América,2020,62
27137,255362,A. Goransch,Club América,2021,62
27138,255362,A. Goransch,Club América,2022,62
27139,255362,A. Goransch,Club América,2023,62
27140,254992,O. Panuco,FC Juárez,2020,59
27141,254992,O. Panuco,FC Juárez,2021,60
27142,254992,O. Panuco,Fútbol Club Juárez,2022,61
27143,254992,O. Panuco,Fútbol Club Juárez,2023,61
27144,255218,V. Guzmán,Club Tijuana,2020,59
27145,255218,V. Guzmán,Club Tijuana,2021,61
27146,255218,V. Guzmán,Club Tijuana,2022,65
27147,255218,V. Guzmán,Club Tijuana,2023,65
27148,254820,D. Kocyła,Wisła Płock,2020,57
27149,254820,D. Kocyła,Wisła Płock,2021,61
27150,254820,D. Kocyła,Wisła Płock,2022,63
27151,254820,D. Kocyła,Wisła Płock,2023,63
27152,255391,E. Pizzuto,Pachuca,2020,59
27153,255391,E. Pizzuto,LOSC Lille,2021,59
27154,255391,E. Pizzuto,LOSC Lille,2022,60
27155,255391,E. Pizzuto,SC Braga,2023,60
27156,254860,Valera,Atlético Madrid,2020,65
27157,254860,Valera,Atlético Madrid,2021,65
27158,254860,Valera,Real Sociedad B,2022,66
27159,254860,Valera,Atlético de Madrid,2023,64
27160,246002,L. Matheson,Rochdale,2020,60
27161,246002,L. Matheson,Wolverhampton Wanderers,2021,61
27162,246002,L. Matheson,Wolverhampton Wanderers,2022,62
27163,246002,L. Matheson,Wolverhampton Wanderers,2023,60
27164,234867,D. Arzani,Celtic,2020,69
27165,234867,D. Arzani,FC Utrecht,2021,68
27166,234867,D. Arzani,Aarhus GF,2022,67
27167,234867,D. Arzani,Macarthur FC,2023,65
27168,255564,J. Shcherbakovski,Hallescher FC,2020,56
27169,255564,J. Shcherbakovski,Hallescher FC,2021,57
27170,255564,J. Shcherbakovski,Hallescher FC,2022,60
27171,255564,J. Shcherbakovski,SG Dynamo Dresden,2023,63
27172,255440,I. Someno,Kashima Antlers,2020,58
27173,255440,I. Someno,Kashima Antlers,2021,59
27174,255440,I. Someno,Kashima Antlers,2022,59
27175,255440,I. Someno,Kashima Antlers,2023,59
27176,255445,O. Kolskogen,SK Brann,2020,58
27177,255445,O. Kolskogen,SK Brann,2021,64
27178,255445,O. Kolskogen,SK Brann,2022,64
27179,255445,O. Kolskogen,FK Jerv,2023,62
27180,253556,E. López,Olimpia Asunción,2020,65
27181,253556,E. López,Olimpia Asunción,2021,65
27182,253556,E. López,Atlanta United,2022,63
27183,253556,E. López,Club Atlético Banfield,2023,63
27184,253979,T. Egbri,Southend United,2020,53
27185,253979,T. Egbri,Southend United,2021,56
27186,253979,T. Egbri,Southend United,2022,61
27187,253979,T. Egbri,Southend United,2023,61
27188,255486,M. Ali,Portimonense SC,2020,63
27189,255486,M. Ali,Portimonense SC,2021,63
27190,255486,M. Ali,Portimonense SC,2022,63
27191,255486,M. Ali,Portimonense SC,2023,63
27192,219680,C. Hountondji,Clermont Foot 63,2020,68
27193,219680,C. Hountondji,Clermont Foot 63,2021,67
27194,219680,C. Hountondji,Clermont Foot 63,2022,72
27195,219680,C. Hountondji,Angers SCO,2023,73
27196,230687,A. Turkeš,FC Vaduz,2020,55
27197,230687,A. Turkeš,FC Lausanne-Sport,2021,67
27198,230687,A. Turkeš,FC Lausanne-Sport,2022,67
27199,230687,A. Turkeš,FC Lausanne-Sport,2023,65
27200,256097,Javi López,Deportivo Alavés,2020,60
27201,256097,Javi López,Deportivo Alavés,2021,61
27202,256097,Javi López,Deportivo Alavés,2022,65
27203,256097,Javi López,Deportivo Alavés,2023,68
27204,245901,J. Bennett,Tottenham Hotspur,2020,59
27205,245901,J. Bennett,Tottenham Hotspur,2021,61
27206,245901,J. Bennett,Crewe Alexandra,2022,62
27207,245901,J. Bennett,Tottenham Hotspur,2023,64
27208,255206,J. Stansfield,Fulham,2020,59
27209,255206,J. Stansfield,Fulham,2021,58
27210,255206,J. Stansfield,Fulham,2022,61
27211,255206,J. Stansfield,Fulham,2023,63
27212,254952,I. Pitta,Sportivo Luqueño,2020,61
27213,254952,I. Pitta,Olimpia Asunción,2021,62
27214,254952,I. Pitta,SD Huesca,2022,68
27215,254952,I. Pitta,SD Huesca,2023,67
27216,255972,S. Ramírez,Club Atlético Huracán,2020,60
27217,255972,S. Ramírez,Club Atlético Huracán,2021,61
27218,255972,S. Ramírez,Club Atlético Huracán,2022,63
27219,255972,S. Ramírez,Club Atlético Huracán,2023,61
27220,53612,P. Mertesacker,Arsenal,2020,80
27221,53612,P. Mertesacker,Arsenal,2021,80
27222,53612,P. Mertesacker,Arsenal,2022,80
27223,53612,P. Mertesacker,Arsenal,2023,80
27224,254807,K. Baah,Rochdale,2020,55
27225,254807,K. Baah,Rochdale,2021,56
27226,254807,K. Baah,Watford,2022,60
27227,254807,K. Baah,Fortuna Düsseldorf,2023,60
27228,253577,P. Méndez,Deportivo Binacional,2020,63
27229,253577,P. Méndez,Deportivo Binacional,2021,62
27230,253577,P. Méndez,Deportivo Binacional,2022,62
27231,253577,P. Méndez,Deportivo Binacional,2023,62
27232,256308,A. Papetti,Brescia,2020,58
27233,256308,A. Papetti,Brescia,2021,57
27234,256308,A. Papetti,Brescia,2022,60
27235,256308,A. Papetti,Brescia,2023,63
27236,254859,A. Mighten,Nottingham Forest,2020,57
27237,254859,A. Mighten,Nottingham Forest,2021,59
27238,254859,A. Mighten,Nottingham Forest,2022,67
27239,254859,A. Mighten,Nottingham Forest,2023,67
27240,253736,R. Alves,Servette FC,2020,53
27241,253736,R. Alves,Servette FC,2021,53
27242,253736,R. Alves,Servette FC,2022,56
27243,253736,R. Alves,Servette FC,2023,56
27244,246682,K. Dembélé,Celtic,2020,64
27245,246682,K. Dembélé,Celtic,2021,63
27246,246682,K. Dembélé,Celtic,2022,63
27247,246682,K. Dembélé,Stade Brestois 29,2023,65
27248,251590,L. Richards,Wolverhampton Wanderers,2020,54
27249,251590,L. Richards,Wolverhampton Wanderers,2021,53
27250,251590,L. Richards,Wolverhampton Wanderers,2022,54
27251,251590,L. Richards,Harrogate Town,2023,57
27252,255110,H. Kessler,New England Revolution,2020,51
27253,255110,H. Kessler,New England Revolution,2021,59
27254,255110,H. Kessler,New England Revolution,2022,67
27255,255110,H. Kessler,New England Revolution,2023,71
27256,250779,M. Svoboda,WSG Tirol,2020,64
27257,250779,M. Svoboda,WSG Tirol,2021,64
27258,250779,M. Svoboda,Venezia FC,2022,66
27259,250779,M. Svoboda,Venezia FC,2023,66
27260,248740,G. Ahadme,Norwich City,2020,59
27261,248740,G. Ahadme,Norwich City,2021,59
27262,248740,G. Ahadme,Portsmouth,2022,62
27263,248740,G. Ahadme,Burton Albion,2023,62
27264,250810,M. Ekpiteta,Leyton Orient,2020,57
27265,250810,M. Ekpiteta,Blackpool,2021,61
27266,250810,M. Ekpiteta,Blackpool,2022,67
27267,250810,M. Ekpiteta,Blackpool,2023,71
27268,253099,S. Arce,Monarcas Morelia,2020,56
27269,253099,S. Arce,Mazatlán FC,2021,55
27270,253099,S. Arce,Mazatlán Futbol Club,2022,59
27271,253099,S. Arce,Mazatlán Futbol Club,2023,58
27272,245290,De La Fuente,Real Madrid,2020,65
27273,245290,De La Fuente,Villarreal CF,2021,64
27274,245290,De La Fuente,Villarreal CF,2022,64
27275,245290,De La Fuente,Villarreal Club de Fútbol B,2023,65
27276,254788,Marc Echarri,Rayo Vallecano,2020,65
27277,254788,Marc Echarri,Rayo Vallecano,2021,64
27278,254788,Marc Echarri,CD Leganés,2022,64
27279,254788,Marc Echarri,CD Leganés,2023,64
27280,254692,E. Colley,Atalanta,2020,64
27281,254692,E. Colley,Hellas Verona,2021,63
27282,254692,E. Colley,Spezia,2022,67
27283,254692,E. Colley,Atalanta,2023,67
27284,255158,Juande,Málaga CF,2020,62
27285,255158,Juande,Málaga CF,2021,65
27286,255158,Juande,Málaga CF,2022,68
27287,255158,Juande,Málaga CF,2023,66
27288,252827,João Pedro,Vitória Guimarães,2020,64
27289,252827,João Pedro,FC Paços de Ferreira,2021,63
27290,252827,João Pedro,FC Paços de Ferreira,2022,63
27291,252827,João Pedro,FC Paços de Ferreira,2023,64
27292,248880,N. Guinness-Walker,AFC Wimbledon,2020,62
27293,248880,N. Guinness-Walker,AFC Wimbledon,2021,63
27294,248880,N. Guinness-Walker,AFC Wimbledon,2022,63
27295,248880,N. Guinness-Walker,Reading,2023,62
27296,254087,R. Juárez,Club América,2020,60
27297,254087,R. Juárez,Club América,2021,60
27298,254087,R. Juárez,Puebla FC,2022,63
27299,254087,R. Juárez,Club Atlético de San Luis,2023,66
27300,251405,K. Ehlers,SG Dynamo Dresden,2020,65
27301,251405,K. Ehlers,SG Dynamo Dresden,2021,65
27302,251405,K. Ehlers,SG Dynamo Dresden,2022,67
27303,251405,K. Ehlers,SG Dynamo Dresden,2023,67
27304,255018,Bubacar Djaló,HJK Helsinki,2020,60
27305,255018,Bubacar Djaló,HJK Helsinki,2021,64
27306,255018,Bubacar Djaló,HJK Helsinki,2022,63
27307,255018,Bubacar Djaló,HJK Helsinki,2023,62
27308,247507,P. Glatzel,Liverpool,2020,60
27309,247507,P. Glatzel,Liverpool,2021,60
27310,247507,P. Glatzel,Tranmere Rovers,2022,60
27311,247507,P. Glatzel,Liverpool,2023,59
27312,251524,A. Konaté,Le Havre AC,2020,61
27313,251524,A. Konaté,Le Havre AC,2021,61
27314,251524,A. Konaté,Nottingham Forest,2022,61
27315,251524,A. Konaté,Nottingham Forest,2023,61
27316,255241,A. Colassin,RSC Anderlecht,2020,63
27317,255241,A. Colassin,RSC Anderlecht,2021,66
27318,255241,A. Colassin,RSC Anderlecht,2022,65
27319,255241,A. Colassin,RSC Anderlecht,2023,65
27320,248405,M. McGuinness,Arsenal,2020,57
27321,248405,M. McGuinness,Ipswich Town,2021,56
27322,248405,M. McGuinness,Cardiff City,2022,64
27323,248405,M. McGuinness,Cardiff City,2023,67
27324,254925,J. March,Forest Green Rovers,2020,56
27325,254925,J. March,Forest Green Rovers,2021,58
27326,254925,J. March,Forest Green Rovers,2022,58
27327,254925,J. March,Forest Green Rovers,2023,60
27328,253400,Vitao,Shakhtar Donetsk,2020,64
27329,253400,Vitao,Shakhtar Donetsk,2021,69
27330,253400,Vitao,Shakhtar Donetsk,2022,67
27331,253400,Vitao,Shakhtar Donetsk,2023,67
27332,254964,M. Palomino,Houston Dynamo,2020,63
27333,254964,M. Palomino,Houston Dynamo,2021,62
27334,254964,M. Palomino,Houston Dynamo,2022,62
27335,254964,M. Palomino,Houston Dynamo,2023,62
27336,255557,K. Tobers,Lechia Gdańsk,2020,60
27337,255557,K. Tobers,Lechia Gdańsk,2021,61
27338,255557,K. Tobers,Lechia Gdańsk,2022,64
27339,255557,K. Tobers,Lechia Gdańsk,2023,64
27340,252144,Eduardo Quaresma,Sporting CP,2020,65
27341,252144,Eduardo Quaresma,Sporting CP,2021,72
27342,252144,Eduardo Quaresma,CD Tondela,2022,71
27343,252144,Eduardo Quaresma,TSG Hoffenheim,2023,70
27344,253954,M. Amissi,Heracles Almelo,2020,62
27345,253954,M. Amissi,Heracles Almelo,2021,62
27346,253954,M. Amissi,Heracles Almelo,2022,62
27347,253954,M. Amissi,Heracles Almelo,2023,62
27348,252918,E. Özkayımoğlu,Göztepe SK,2020,56
27349,252918,E. Özkayımoğlu,Göztepe SK,2021,55
27350,252918,E. Özkayımoğlu,Göztepe SK,2022,60
27351,252918,E. Özkayımoğlu,Göztepe SK,2023,60
27352,255072,S. Müller,DSC Arminia Bielefeld,2020,58
27353,255072,S. Müller,DSC Arminia Bielefeld,2021,57
27354,255072,S. Müller,Eintracht Braunschweig,2022,62
27355,255072,S. Müller,Hallescher FC,2023,63
27356,251625,U. Eneme-Ella,Amiens SC,2020,60
27357,251625,U. Eneme-Ella,Amiens SC,2021,59
27358,251625,U. Eneme-Ella,Brighton & Hove Albion,2022,59
27359,251625,U. Eneme-Ella,Angers SCO,2023,59
27360,255562,F. Stojilković,FC Sion,2020,57
27361,255562,F. Stojilković,FC Sion,2021,57
27362,255562,F. Stojilković,FC Sion,2022,57
27363,255562,F. Stojilković,FC Sion,2023,60
27364,254838,J. Davison,Charlton Athletic,2020,59
27365,254838,J. Davison,Charlton Athletic,2021,58
27366,254838,J. Davison,Charlton Athletic,2022,61
27367,254838,J. Davison,AFC Wimbledon,2023,63
27368,248765,C. Conteh,FC St. Pauli,2020,63
27369,248765,C. Conteh,Feyenoord,2021,64
27370,248765,C. Conteh,SV Sandhausen,2022,65
27371,248765,C. Conteh,SG Dynamo Dresden,2023,65
27372,250811,S. Ogie,Leyton Orient,2020,52
27373,250811,S. Ogie,Leyton Orient,2021,51
27374,250811,S. Ogie,Leyton Orient,2022,55
27375,250811,S. Ogie,Leyton Orient,2023,61
27376,253309,K. Alaníz,Centro Atlético Fénix,2020,55
27377,253309,K. Alaníz,Centro Atlético Fénix,2021,54
27378,253309,K. Alaníz,Centro Atlético Fénix,2022,58
27379,253309,K. Alaníz,Centro Atlético Fénix,2023,61
27380,253121,I. Soumaré,US Orléans Loiret Football,2020,60
27381,253121,I. Soumaré,US Orléans Loiret Football,2021,60
27382,253121,I. Soumaré,K Beerschot VA,2022,61
27383,253121,I. Soumaré,US Quevilly Rouen Métropole,2023,62
27384,255755,J. de Vries,Philadelphia Union,2020,52
27385,255755,J. de Vries,Philadelphia Union,2021,52
27386,255755,J. de Vries,Venezia FC,2022,58
27387,255755,J. de Vries,Venezia FC,2023,61
27388,252994,V. Karpov,PFC CSKA Moscow,2020,64
27389,252994,V. Karpov,PFC CSKA Moscow,2021,63
27390,252994,V. Karpov,PFC CSKA Moscow,2022,64
27391,252994,V. Karpov,PFC CSKA Moscow,2023,64
